"","Wormbase.ID","ï..Sequence.ID","Category.1","Category.2","Category.3","Description"
"3645","WBGene00009937",NA,NA,NA,NA,NA
"3646","WBGene00009939",NA,NA,NA,NA,NA
"3647","WBGene00009940",NA,NA,NA,NA,NA
"3648","WBGene00009944",NA,NA,NA,NA,NA
"3649","WBGene00009945",NA,NA,NA,NA,NA
"3650","WBGene00009949",NA,NA,NA,NA,NA
"3651","WBGene00009951",NA,NA,NA,NA,NA
"3652","WBGene00009952",NA,NA,NA,NA,NA
"3653","WBGene00009957",NA,NA,NA,NA,NA
"3654","WBGene00009958",NA,NA,NA,NA,NA
"3655","WBGene00009966",NA,NA,NA,NA,NA
"3656","WBGene00009973",NA,NA,NA,NA,NA
"3657","WBGene00009974",NA,NA,NA,NA,NA
"3658","WBGene00009975",NA,NA,NA,NA,NA
"3659","WBGene00009976",NA,NA,NA,NA,NA
"3660","WBGene00009977",NA,NA,NA,NA,NA
"3661","WBGene00009978",NA,NA,NA,NA,NA
"3662","WBGene00009980",NA,NA,NA,NA,NA
"3663","WBGene00009982",NA,NA,NA,NA,NA
"3664","WBGene00009987",NA,NA,NA,NA,NA
"3665","WBGene00009992",NA,NA,NA,NA,NA
"3666","WBGene00009993",NA,NA,NA,NA,NA
"3667","WBGene00009994",NA,NA,NA,NA,NA
"3668","WBGene00009996",NA,NA,NA,NA,NA
"3669","WBGene00010001",NA,NA,NA,NA,NA
"3670","WBGene00010002",NA,NA,NA,NA,NA
"3671","WBGene00010003",NA,NA,NA,NA,NA
"3672","WBGene00010006",NA,NA,NA,NA,NA
"3673","WBGene00010010",NA,NA,NA,NA,NA
"3674","WBGene00010012",NA,NA,NA,NA,NA
"3675","WBGene00010013",NA,NA,NA,NA,NA
"3676","WBGene00010015",NA,NA,NA,NA,NA
"3677","WBGene00010019",NA,NA,NA,NA,NA
"3678","WBGene00010028",NA,NA,NA,NA,NA
"3679","WBGene00010037",NA,NA,NA,NA,NA
"3680","WBGene00010038",NA,NA,NA,NA,NA
"3681","WBGene00010039",NA,NA,NA,NA,NA
"3682","WBGene00010040",NA,NA,NA,NA,NA
"3683","WBGene00010042",NA,NA,NA,NA,NA
"3684","WBGene00010043",NA,NA,NA,NA,NA
"3685","WBGene00010044",NA,NA,NA,NA,NA
"3686","WBGene00010045",NA,NA,NA,NA,NA
"3687","WBGene00010052",NA,NA,NA,NA,NA
"3688","WBGene00010054",NA,NA,NA,NA,NA
"3689","WBGene00010055",NA,NA,NA,NA,NA
"3690","WBGene00010056",NA,NA,NA,NA,NA
"3691","WBGene00010059",NA,NA,NA,NA,NA
"3692","WBGene00010060",NA,NA,NA,NA,NA
"3693","WBGene00010061",NA,NA,NA,NA,NA
"3694","WBGene00010064",NA,NA,NA,NA,NA
"3695","WBGene00010073",NA,NA,NA,NA,NA
"3696","WBGene00010075",NA,NA,NA,NA,NA
"3697","WBGene00010079",NA,NA,NA,NA,NA
"3698","WBGene00010089",NA,NA,NA,NA,NA
"3699","WBGene00010094",NA,NA,NA,NA,NA
"3700","WBGene00010096",NA,NA,NA,NA,NA
"3701","WBGene00010097",NA,NA,NA,NA,NA
"3702","WBGene00010109",NA,NA,NA,NA,NA
"3703","WBGene00010113",NA,NA,NA,NA,NA
"3704","WBGene00010115",NA,NA,NA,NA,NA
"3705","WBGene00010117",NA,NA,NA,NA,NA
"3706","WBGene00010122",NA,NA,NA,NA,NA
"3707","WBGene00010130",NA,NA,NA,NA,NA
"3708","WBGene00010131",NA,NA,NA,NA,NA
"3709","WBGene00010132",NA,NA,NA,NA,NA
"3710","WBGene00010135",NA,NA,NA,NA,NA
"3711","WBGene00010137",NA,NA,NA,NA,NA
"3712","WBGene00010139",NA,NA,NA,NA,NA
"3713","WBGene00010140",NA,NA,NA,NA,NA
"3714","WBGene00010141",NA,NA,NA,NA,NA
"3715","WBGene00010143",NA,NA,NA,NA,NA
"3716","WBGene00010144",NA,NA,NA,NA,NA
"3717","WBGene00010146",NA,NA,NA,NA,NA
"3718","WBGene00010159",NA,NA,NA,NA,NA
"3719","WBGene00010160",NA,NA,NA,NA,NA
"3720","WBGene00010161",NA,NA,NA,NA,NA
"3721","WBGene00010174",NA,NA,NA,NA,NA
"3722","WBGene00010177",NA,NA,NA,NA,NA
"3723","WBGene00010178",NA,NA,NA,NA,NA
"3724","WBGene00010179",NA,NA,NA,NA,NA
"3725","WBGene00010188",NA,NA,NA,NA,NA
"3726","WBGene00010191",NA,NA,NA,NA,NA
"3727","WBGene00010192",NA,NA,NA,NA,NA
"3728","WBGene00010196",NA,NA,NA,NA,NA
"3729","WBGene00010197",NA,NA,NA,NA,NA
"3730","WBGene00010198",NA,NA,NA,NA,NA
"3731","WBGene00010199",NA,NA,NA,NA,NA
"3732","WBGene00010200",NA,NA,NA,NA,NA
"3733","WBGene00010204",NA,NA,NA,NA,NA
"3734","WBGene00010221",NA,NA,NA,NA,NA
"3735","WBGene00010224",NA,NA,NA,NA,NA
"3736","WBGene00010229",NA,NA,NA,NA,NA
"3737","WBGene00010230",NA,NA,NA,NA,NA
"3738","WBGene00010231",NA,NA,NA,NA,NA
"3739","WBGene00010232",NA,NA,NA,NA,NA
"3740","WBGene00010233",NA,NA,NA,NA,NA
"3741","WBGene00010236",NA,NA,NA,NA,NA
"3742","WBGene00010239",NA,NA,NA,NA,NA
"3743","WBGene00010244",NA,NA,NA,NA,NA
"3744","WBGene00010248",NA,NA,NA,NA,NA
"3745","WBGene00010258",NA,NA,NA,NA,NA
"3746","WBGene00010259",NA,NA,NA,NA,NA
"3747","WBGene00010260",NA,NA,NA,NA,NA
"3748","WBGene00010262",NA,NA,NA,NA,NA
"3749","WBGene00010264",NA,NA,NA,NA,NA
"3750","WBGene00010266",NA,NA,NA,NA,NA
"3751","WBGene00010268",NA,NA,NA,NA,NA
"3752","WBGene00010272",NA,NA,NA,NA,NA
"3753","WBGene00010275",NA,NA,NA,NA,NA
"3754","WBGene00010279",NA,NA,NA,NA,NA
"3755","WBGene00010280",NA,NA,NA,NA,NA
"3756","WBGene00010283",NA,NA,NA,NA,NA
"3757","WBGene00010284",NA,NA,NA,NA,NA
"3758","WBGene00010285",NA,NA,NA,NA,NA
"3759","WBGene00010286",NA,NA,NA,NA,NA
"3760","WBGene00010288",NA,NA,NA,NA,NA
"3761","WBGene00010290",NA,NA,NA,NA,NA
"3762","WBGene00010291",NA,NA,NA,NA,NA
"3763","WBGene00010302",NA,NA,NA,NA,NA
"3764","WBGene00010303",NA,NA,NA,NA,NA
"3765","WBGene00010304",NA,NA,NA,NA,NA
"3766","WBGene00010305",NA,NA,NA,NA,NA
"3767","WBGene00010306",NA,NA,NA,NA,NA
"3768","WBGene00010307",NA,NA,NA,NA,NA
"3769","WBGene00010308",NA,NA,NA,NA,NA
"3770","WBGene00010315",NA,NA,NA,NA,NA
"3771","WBGene00010316",NA,NA,NA,NA,NA
"3772","WBGene00010317",NA,NA,NA,NA,NA
"3773","WBGene00010319",NA,NA,NA,NA,NA
"3774","WBGene00010320",NA,NA,NA,NA,NA
"3775","WBGene00010321",NA,NA,NA,NA,NA
"3776","WBGene00010325",NA,NA,NA,NA,NA
"3777","WBGene00010326",NA,NA,NA,NA,NA
"3778","WBGene00010329",NA,NA,NA,NA,NA
"3779","WBGene00010330",NA,NA,NA,NA,NA
"3780","WBGene00010332",NA,NA,NA,NA,NA
"3781","WBGene00010333",NA,NA,NA,NA,NA
"3782","WBGene00010335",NA,NA,NA,NA,NA
"3783","WBGene00010337",NA,NA,NA,NA,NA
"3784","WBGene00010338",NA,NA,NA,NA,NA
"3785","WBGene00010339",NA,NA,NA,NA,NA
"3786","WBGene00010344",NA,NA,NA,NA,NA
"3787","WBGene00010348",NA,NA,NA,NA,NA
"3788","WBGene00010349",NA,NA,NA,NA,NA
"3789","WBGene00010350",NA,NA,NA,NA,NA
"3790","WBGene00010351",NA,NA,NA,NA,NA
"3791","WBGene00010352",NA,NA,NA,NA,NA
"3792","WBGene00010356",NA,NA,NA,NA,NA
"3793","WBGene00010357",NA,NA,NA,NA,NA
"3794","WBGene00010362",NA,NA,NA,NA,NA
"3795","WBGene00010369",NA,NA,NA,NA,NA
"3796","WBGene00010370",NA,NA,NA,NA,NA
"3797","WBGene00010375",NA,NA,NA,NA,NA
"3798","WBGene00010397",NA,NA,NA,NA,NA
"3799","WBGene00010405",NA,NA,NA,NA,NA
"3800","WBGene00010406",NA,NA,NA,NA,NA
"3801","WBGene00010407",NA,NA,NA,NA,NA
"3802","WBGene00010408",NA,NA,NA,NA,NA
"3803","WBGene00010409",NA,NA,NA,NA,NA
"3804","WBGene00010416",NA,NA,NA,NA,NA
"3805","WBGene00010418",NA,NA,NA,NA,NA
"3806","WBGene00010419",NA,NA,NA,NA,NA
"3807","WBGene00010420",NA,NA,NA,NA,NA
"3808","WBGene00010424",NA,NA,NA,NA,NA
"3809","WBGene00010425",NA,NA,NA,NA,NA
"3810","WBGene00010427",NA,NA,NA,NA,NA
"3811","WBGene00010428",NA,NA,NA,NA,NA
"3812","WBGene00010433",NA,NA,NA,NA,NA
"3813","WBGene00010434",NA,NA,NA,NA,NA
"3814","WBGene00010435",NA,NA,NA,NA,NA
"3815","WBGene00010436",NA,NA,NA,NA,NA
"3816","WBGene00010437",NA,NA,NA,NA,NA
"3817","WBGene00010440",NA,NA,NA,NA,NA
"3818","WBGene00010444",NA,NA,NA,NA,NA
"3819","WBGene00010446",NA,NA,NA,NA,NA
"3820","WBGene00010448",NA,NA,NA,NA,NA
"3821","WBGene00010449",NA,NA,NA,NA,NA
"3822","WBGene00010450",NA,NA,NA,NA,NA
"3823","WBGene00010453",NA,NA,NA,NA,NA
"3824","WBGene00010454",NA,NA,NA,NA,NA
"3825","WBGene00010458",NA,NA,NA,NA,NA
"3826","WBGene00010459",NA,NA,NA,NA,NA
"3827","WBGene00010465",NA,NA,NA,NA,NA
"3828","WBGene00010470",NA,NA,NA,NA,NA
"3829","WBGene00010471",NA,NA,NA,NA,NA
"3830","WBGene00010475",NA,NA,NA,NA,NA
"3831","WBGene00010476",NA,NA,NA,NA,NA
"3832","WBGene00010478",NA,NA,NA,NA,NA
"3833","WBGene00010479",NA,NA,NA,NA,NA
"3834","WBGene00010480",NA,NA,NA,NA,NA
"3835","WBGene00010481",NA,NA,NA,NA,NA
"3836","WBGene00010484",NA,NA,NA,NA,NA
"3837","WBGene00010488",NA,NA,NA,NA,NA
"3838","WBGene00010491",NA,NA,NA,NA,NA
"3839","WBGene00010496",NA,NA,NA,NA,NA
"3840","WBGene00010500",NA,NA,NA,NA,NA
"3841","WBGene00010502",NA,NA,NA,NA,NA
"3842","WBGene00010504",NA,NA,NA,NA,NA
"3843","WBGene00010507",NA,NA,NA,NA,NA
"3844","WBGene00010520",NA,NA,NA,NA,NA
"3845","WBGene00010522",NA,NA,NA,NA,NA
"3846","WBGene00010524",NA,NA,NA,NA,NA
"3847","WBGene00010537",NA,NA,NA,NA,NA
"3848","WBGene00010539",NA,NA,NA,NA,NA
"3849","WBGene00010541",NA,NA,NA,NA,NA
"3850","WBGene00010546",NA,NA,NA,NA,NA
"3851","WBGene00010550",NA,NA,NA,NA,NA
"3852","WBGene00010551",NA,NA,NA,NA,NA
"3853","WBGene00010552",NA,NA,NA,NA,NA
"3854","WBGene00010553",NA,NA,NA,NA,NA
"3855","WBGene00010556",NA,NA,NA,NA,NA
"3856","WBGene00010557",NA,NA,NA,NA,NA
"3857","WBGene00010558",NA,NA,NA,NA,NA
"3858","WBGene00010559",NA,NA,NA,NA,NA
"3859","WBGene00010560",NA,NA,NA,NA,NA
"3860","WBGene00010562",NA,NA,NA,NA,NA
"3861","WBGene00010564",NA,NA,NA,NA,NA
"3862","WBGene00010565",NA,NA,NA,NA,NA
"3863","WBGene00010566",NA,NA,NA,NA,NA
"3864","WBGene00010569",NA,NA,NA,NA,NA
"3865","WBGene00010572",NA,NA,NA,NA,NA
"3866","WBGene00010573",NA,NA,NA,NA,NA
"3867","WBGene00010575",NA,NA,NA,NA,NA
"3868","WBGene00010579",NA,NA,NA,NA,NA
"3869","WBGene00010582",NA,NA,NA,NA,NA
"3870","WBGene00010583",NA,NA,NA,NA,NA
"3871","WBGene00010587",NA,NA,NA,NA,NA
"3872","WBGene00010592",NA,NA,NA,NA,NA
"3873","WBGene00010593",NA,NA,NA,NA,NA
"3874","WBGene00010603",NA,NA,NA,NA,NA
"3875","WBGene00010609",NA,NA,NA,NA,NA
"3876","WBGene00010610",NA,NA,NA,NA,NA
"3877","WBGene00010614",NA,NA,NA,NA,NA
"3878","WBGene00010615",NA,NA,NA,NA,NA
"3879","WBGene00010616",NA,NA,NA,NA,NA
"3880","WBGene00010620",NA,NA,NA,NA,NA
"3881","WBGene00010621",NA,NA,NA,NA,NA
"3882","WBGene00010622",NA,NA,NA,NA,NA
"3883","WBGene00010624",NA,NA,NA,NA,NA
"3884","WBGene00010626",NA,NA,NA,NA,NA
"3885","WBGene00010627",NA,NA,NA,NA,NA
"3886","WBGene00010629",NA,NA,NA,NA,NA
"3887","WBGene00010631",NA,NA,NA,NA,NA
"3888","WBGene00010632",NA,NA,NA,NA,NA
"3889","WBGene00010636",NA,NA,NA,NA,NA
"3890","WBGene00010638",NA,NA,NA,NA,NA
"3891","WBGene00010639",NA,NA,NA,NA,NA
"3892","WBGene00010640",NA,NA,NA,NA,NA
"3893","WBGene00010641",NA,NA,NA,NA,NA
"3894","WBGene00010645",NA,NA,NA,NA,NA
"3895","WBGene00010647",NA,NA,NA,NA,NA
"3896","WBGene00010661",NA,NA,NA,NA,NA
"3897","WBGene00010664",NA,NA,NA,NA,NA
"3898","WBGene00010665",NA,NA,NA,NA,NA
"3899","WBGene00010666",NA,NA,NA,NA,NA
"3900","WBGene00010667",NA,NA,NA,NA,NA
"3901","WBGene00010669",NA,NA,NA,NA,NA
"3902","WBGene00010670",NA,NA,NA,NA,NA
"3903","WBGene00010671",NA,NA,NA,NA,NA
"3904","WBGene00010674",NA,NA,NA,NA,NA
"3905","WBGene00010676",NA,NA,NA,NA,NA
"3906","WBGene00010677",NA,NA,NA,NA,NA
"3907","WBGene00010681",NA,NA,NA,NA,NA
"3908","WBGene00010685",NA,NA,NA,NA,NA
"3909","WBGene00010687",NA,NA,NA,NA,NA
"3910","WBGene00010697",NA,NA,NA,NA,NA
"3911","WBGene00010699",NA,NA,NA,NA,NA
"3912","WBGene00010700",NA,NA,NA,NA,NA
"3913","WBGene00010701",NA,NA,NA,NA,NA
"3914","WBGene00010702",NA,NA,NA,NA,NA
"3915","WBGene00010703",NA,NA,NA,NA,NA
"3916","WBGene00010704",NA,NA,NA,NA,NA
"3917","WBGene00010709",NA,NA,NA,NA,NA
"3918","WBGene00010713",NA,NA,NA,NA,NA
"3919","WBGene00010716",NA,NA,NA,NA,NA
"3920","WBGene00010720",NA,NA,NA,NA,NA
"3921","WBGene00010721",NA,NA,NA,NA,NA
"3922","WBGene00010722",NA,NA,NA,NA,NA
"3923","WBGene00010724",NA,NA,NA,NA,NA
"3924","WBGene00010725",NA,NA,NA,NA,NA
"3925","WBGene00010726",NA,NA,NA,NA,NA
"3926","WBGene00010727",NA,NA,NA,NA,NA
"3927","WBGene00010730",NA,NA,NA,NA,NA
"3928","WBGene00010731",NA,NA,NA,NA,NA
"3929","WBGene00010732",NA,NA,NA,NA,NA
"3930","WBGene00010735",NA,NA,NA,NA,NA
"3931","WBGene00010736",NA,NA,NA,NA,NA
"3932","WBGene00010737",NA,NA,NA,NA,NA
"3933","WBGene00010738",NA,NA,NA,NA,NA
"3934","WBGene00010741",NA,NA,NA,NA,NA
"3935","WBGene00010742",NA,NA,NA,NA,NA
"3936","WBGene00010744",NA,NA,NA,NA,NA
"3937","WBGene00010756",NA,NA,NA,NA,NA
"3938","WBGene00010757",NA,NA,NA,NA,NA
"3939","WBGene00010758",NA,NA,NA,NA,NA
"3940","WBGene00010759",NA,NA,NA,NA,NA
"3941","WBGene00010766",NA,NA,NA,NA,NA
"3942","WBGene00010767",NA,NA,NA,NA,NA
"3943","WBGene00010770",NA,NA,NA,NA,NA
"3944","WBGene00010776",NA,NA,NA,NA,NA
"3945","WBGene00010778",NA,NA,NA,NA,NA
"3946","WBGene00010780",NA,NA,NA,NA,NA
"3947","WBGene00010782",NA,NA,NA,NA,NA
"3948","WBGene00010783",NA,NA,NA,NA,NA
"3949","WBGene00010784",NA,NA,NA,NA,NA
"3950","WBGene00010785",NA,NA,NA,NA,NA
"3951","WBGene00010790",NA,NA,NA,NA,NA
"3952","WBGene00010794",NA,NA,NA,NA,NA
"3953","WBGene00010796",NA,NA,NA,NA,NA
"3954","WBGene00010803",NA,NA,NA,NA,NA
"3955","WBGene00010805",NA,NA,NA,NA,NA
"3956","WBGene00010806",NA,NA,NA,NA,NA
"3957","WBGene00010807",NA,NA,NA,NA,NA
"3958","WBGene00010809",NA,NA,NA,NA,NA
"3959","WBGene00010810",NA,NA,NA,NA,NA
"3960","WBGene00010813",NA,NA,NA,NA,NA
"3961","WBGene00010814",NA,NA,NA,NA,NA
"3962","WBGene00010815",NA,NA,NA,NA,NA
"3963","WBGene00010827",NA,NA,NA,NA,NA
"3964","WBGene00010828",NA,NA,NA,NA,NA
"3965","WBGene00010833",NA,NA,NA,NA,NA
"3966","WBGene00010834",NA,NA,NA,NA,NA
"3967","WBGene00010838",NA,NA,NA,NA,NA
"3968","WBGene00010840",NA,NA,NA,NA,NA
"3969","WBGene00010842",NA,NA,NA,NA,NA
"3970","WBGene00010844",NA,NA,NA,NA,NA
"3971","WBGene00010845",NA,NA,NA,NA,NA
"3972","WBGene00010846",NA,NA,NA,NA,NA
"3973","WBGene00010847",NA,NA,NA,NA,NA
"3974","WBGene00010848",NA,NA,NA,NA,NA
"3975","WBGene00010849",NA,NA,NA,NA,NA
"3976","WBGene00010855",NA,NA,NA,NA,NA
"3977","WBGene00010864",NA,NA,NA,NA,NA
"3978","WBGene00010865",NA,NA,NA,NA,NA
"3979","WBGene00010867",NA,NA,NA,NA,NA
"3980","WBGene00010868",NA,NA,NA,NA,NA
"3981","WBGene00010871",NA,NA,NA,NA,NA
"3982","WBGene00010873",NA,NA,NA,NA,NA
"3983","WBGene00010875",NA,NA,NA,NA,NA
"3984","WBGene00010878",NA,NA,NA,NA,NA
"3985","WBGene00010879",NA,NA,NA,NA,NA
"3986","WBGene00010881",NA,NA,NA,NA,NA
"3987","WBGene00010882",NA,NA,NA,NA,NA
"3988","WBGene00010887",NA,NA,NA,NA,NA
"3989","WBGene00010888",NA,NA,NA,NA,NA
"3990","WBGene00010890",NA,NA,NA,NA,NA
"3991","WBGene00010891",NA,NA,NA,NA,NA
"3992","WBGene00010892",NA,NA,NA,NA,NA
"3993","WBGene00010896",NA,NA,NA,NA,NA
"3994","WBGene00010897",NA,NA,NA,NA,NA
"3995","WBGene00010898",NA,NA,NA,NA,NA
"3996","WBGene00010905",NA,NA,NA,NA,NA
"3997","WBGene00010906",NA,NA,NA,NA,NA
"3998","WBGene00010907",NA,NA,NA,NA,NA
"3999","WBGene00010908",NA,NA,NA,NA,NA
"4000","WBGene00010909",NA,NA,NA,NA,NA
"4001","WBGene00010910",NA,NA,NA,NA,NA
"4002","WBGene00010911",NA,NA,NA,NA,NA
"4003","WBGene00010912",NA,NA,NA,NA,NA
"4004","WBGene00010913",NA,NA,NA,NA,NA
"4005","WBGene00010918",NA,NA,NA,NA,NA
"4006","WBGene00010922",NA,NA,NA,NA,NA
"4007","WBGene00010923",NA,NA,NA,NA,NA
"4008","WBGene00010935",NA,NA,NA,NA,NA
"4009","WBGene00010936",NA,NA,NA,NA,NA
"4010","WBGene00010941",NA,NA,NA,NA,NA
"4011","WBGene00010942",NA,NA,NA,NA,NA
"4012","WBGene00010943",NA,NA,NA,NA,NA
"4013","WBGene00010944",NA,NA,NA,NA,NA
"4014","WBGene00010947",NA,NA,NA,NA,NA
"4015","WBGene00010970",NA,NA,NA,NA,NA
"4016","WBGene00010971",NA,NA,NA,NA,NA
"4017","WBGene00010974",NA,NA,NA,NA,NA
"4018","WBGene00010975",NA,NA,NA,NA,NA
"4019","WBGene00010976",NA,NA,NA,NA,NA
"4020","WBGene00010979",NA,NA,NA,NA,NA
"4021","WBGene00010981",NA,NA,NA,NA,NA
"4022","WBGene00010982",NA,NA,NA,NA,NA
"4023","WBGene00010984",NA,NA,NA,NA,NA
"4024","WBGene00010986",NA,NA,NA,NA,NA
"4025","WBGene00010987",NA,NA,NA,NA,NA
"4026","WBGene00010988",NA,NA,NA,NA,NA
"4027","WBGene00010990",NA,NA,NA,NA,NA
"4028","WBGene00010993",NA,NA,NA,NA,NA
"4029","WBGene00010994",NA,NA,NA,NA,NA
"4030","WBGene00011014",NA,NA,NA,NA,NA
"4031","WBGene00011015",NA,NA,NA,NA,NA
"4032","WBGene00011016",NA,NA,NA,NA,NA
"4033","WBGene00011017",NA,NA,NA,NA,NA
"4034","WBGene00011018",NA,NA,NA,NA,NA
"4035","WBGene00011026",NA,NA,NA,NA,NA
"4036","WBGene00011028",NA,NA,NA,NA,NA
"4037","WBGene00011029",NA,NA,NA,NA,NA
"4038","WBGene00011032",NA,NA,NA,NA,NA
"4039","WBGene00011033",NA,NA,NA,NA,NA
"4040","WBGene00011034",NA,NA,NA,NA,NA
"4041","WBGene00011035",NA,NA,NA,NA,NA
"4042","WBGene00011036",NA,NA,NA,NA,NA
"4043","WBGene00011037",NA,NA,NA,NA,NA
"4044","WBGene00011038",NA,NA,NA,NA,NA
"4045","WBGene00011039",NA,NA,NA,NA,NA
"4046","WBGene00011040",NA,NA,NA,NA,NA
"4047","WBGene00011043",NA,NA,NA,NA,NA
"4048","WBGene00011045",NA,NA,NA,NA,NA
"4049","WBGene00011047",NA,NA,NA,NA,NA
"4050","WBGene00011050",NA,NA,NA,NA,NA
"4051","WBGene00011051",NA,NA,NA,NA,NA
"4052","WBGene00011054",NA,NA,NA,NA,NA
"4053","WBGene00011055",NA,NA,NA,NA,NA
"4054","WBGene00011058",NA,NA,NA,NA,NA
"4055","WBGene00011059",NA,NA,NA,NA,NA
"4056","WBGene00011060",NA,NA,NA,NA,NA
"4057","WBGene00011061",NA,NA,NA,NA,NA
"4058","WBGene00011063",NA,NA,NA,NA,NA
"4059","WBGene00011064",NA,NA,NA,NA,NA
"4060","WBGene00011067",NA,NA,NA,NA,NA
"4061","WBGene00011068",NA,NA,NA,NA,NA
"4062","WBGene00011069",NA,NA,NA,NA,NA
"4063","WBGene00011070",NA,NA,NA,NA,NA
"4064","WBGene00011071",NA,NA,NA,NA,NA
"4065","WBGene00011072",NA,NA,NA,NA,NA
"4066","WBGene00011073",NA,NA,NA,NA,NA
"4067","WBGene00011074",NA,NA,NA,NA,NA
"4068","WBGene00011082",NA,NA,NA,NA,NA
"4069","WBGene00011101",NA,NA,NA,NA,NA
"4070","WBGene00011103",NA,NA,NA,NA,NA
"4071","WBGene00011106",NA,NA,NA,NA,NA
"4072","WBGene00011108",NA,NA,NA,NA,NA
"4073","WBGene00011109",NA,NA,NA,NA,NA
"4074","WBGene00011110",NA,NA,NA,NA,NA
"4075","WBGene00011111",NA,NA,NA,NA,NA
"4076","WBGene00011115",NA,NA,NA,NA,NA
"4077","WBGene00011116",NA,NA,NA,NA,NA
"4078","WBGene00011117",NA,NA,NA,NA,NA
"4079","WBGene00011119",NA,NA,NA,NA,NA
"4080","WBGene00011121",NA,NA,NA,NA,NA
"4081","WBGene00011122",NA,NA,NA,NA,NA
"4082","WBGene00011123",NA,NA,NA,NA,NA
"4083","WBGene00011128",NA,NA,NA,NA,NA
"4084","WBGene00011131",NA,NA,NA,NA,NA
"4085","WBGene00011137",NA,NA,NA,NA,NA
"4086","WBGene00011139",NA,NA,NA,NA,NA
"4087","WBGene00011141",NA,NA,NA,NA,NA
"4088","WBGene00011142",NA,NA,NA,NA,NA
"4089","WBGene00011143",NA,NA,NA,NA,NA
"4090","WBGene00011144",NA,NA,NA,NA,NA
"4091","WBGene00011145",NA,NA,NA,NA,NA
"4092","WBGene00011146",NA,NA,NA,NA,NA
"4093","WBGene00011154",NA,NA,NA,NA,NA
"4094","WBGene00011155",NA,NA,NA,NA,NA
"4095","WBGene00011156",NA,NA,NA,NA,NA
"4096","WBGene00011193",NA,NA,NA,NA,NA
"4097","WBGene00011194",NA,NA,NA,NA,NA
"4098","WBGene00011195",NA,NA,NA,NA,NA
"4099","WBGene00011198",NA,NA,NA,NA,NA
"4100","WBGene00011201",NA,NA,NA,NA,NA
"4101","WBGene00011206",NA,NA,NA,NA,NA
"4102","WBGene00011215",NA,NA,NA,NA,NA
"4103","WBGene00011216",NA,NA,NA,NA,NA
"4104","WBGene00011217",NA,NA,NA,NA,NA
"4105","WBGene00011218",NA,NA,NA,NA,NA
"4106","WBGene00011221",NA,NA,NA,NA,NA
"4107","WBGene00011223",NA,NA,NA,NA,NA
"4108","WBGene00011224",NA,NA,NA,NA,NA
"4109","WBGene00011225",NA,NA,NA,NA,NA
"4110","WBGene00011226",NA,NA,NA,NA,NA
"4111","WBGene00011227",NA,NA,NA,NA,NA
"4112","WBGene00011230",NA,NA,NA,NA,NA
"4113","WBGene00011231",NA,NA,NA,NA,NA
"4114","WBGene00011232",NA,NA,NA,NA,NA
"4115","WBGene00011237",NA,NA,NA,NA,NA
"4116","WBGene00011239",NA,NA,NA,NA,NA
"4117","WBGene00011240",NA,NA,NA,NA,NA
"4118","WBGene00011242",NA,NA,NA,NA,NA
"4119","WBGene00011247",NA,NA,NA,NA,NA
"4120","WBGene00011248",NA,NA,NA,NA,NA
"4121","WBGene00011250",NA,NA,NA,NA,NA
"4122","WBGene00011251",NA,NA,NA,NA,NA
"4123","WBGene00011253",NA,NA,NA,NA,NA
"4124","WBGene00011254",NA,NA,NA,NA,NA
"4125","WBGene00011255",NA,NA,NA,NA,NA
"4126","WBGene00011259",NA,NA,NA,NA,NA
"4127","WBGene00011261",NA,NA,NA,NA,NA
"4128","WBGene00011262",NA,NA,NA,NA,NA
"4129","WBGene00011263",NA,NA,NA,NA,NA
"4130","WBGene00011265",NA,NA,NA,NA,NA
"4131","WBGene00011268",NA,NA,NA,NA,NA
"4132","WBGene00011270",NA,NA,NA,NA,NA
"4133","WBGene00011271",NA,NA,NA,NA,NA
"4134","WBGene00011272",NA,NA,NA,NA,NA
"4135","WBGene00011273",NA,NA,NA,NA,NA
"4136","WBGene00011274",NA,NA,NA,NA,NA
"4137","WBGene00011276",NA,NA,NA,NA,NA
"4138","WBGene00011279",NA,NA,NA,NA,NA
"4139","WBGene00011280",NA,NA,NA,NA,NA
"4140","WBGene00011281",NA,NA,NA,NA,NA
"4141","WBGene00011282",NA,NA,NA,NA,NA
"4142","WBGene00011283",NA,NA,NA,NA,NA
"4143","WBGene00011284",NA,NA,NA,NA,NA
"4144","WBGene00011287",NA,NA,NA,NA,NA
"4145","WBGene00011288",NA,NA,NA,NA,NA
"4146","WBGene00011289",NA,NA,NA,NA,NA
"4147","WBGene00011292",NA,NA,NA,NA,NA
"4148","WBGene00011296",NA,NA,NA,NA,NA
"4149","WBGene00011298",NA,NA,NA,NA,NA
"4150","WBGene00011299",NA,NA,NA,NA,NA
"4151","WBGene00011300",NA,NA,NA,NA,NA
"4152","WBGene00011302",NA,NA,NA,NA,NA
"4153","WBGene00011303",NA,NA,NA,NA,NA
"4154","WBGene00011304",NA,NA,NA,NA,NA
"4155","WBGene00011306",NA,NA,NA,NA,NA
"4156","WBGene00011308",NA,NA,NA,NA,NA
"4157","WBGene00011310",NA,NA,NA,NA,NA
"4158","WBGene00011311",NA,NA,NA,NA,NA
"4159","WBGene00011312",NA,NA,NA,NA,NA
"4160","WBGene00011314",NA,NA,NA,NA,NA
"4161","WBGene00011315",NA,NA,NA,NA,NA
