"","Wormbase.ID","ï..Sequence.ID","Category.1","Category.2","Category.3","Description"
"4240","WBGene00012359",NA,NA,NA,NA,NA
"4241","WBGene00012360",NA,NA,NA,NA,NA
"4242","WBGene00012361",NA,NA,NA,NA,NA
"4243","WBGene00012362",NA,NA,NA,NA,NA
"4244","WBGene00012364",NA,NA,NA,NA,NA
"4245","WBGene00012366",NA,NA,NA,NA,NA
"4246","WBGene00012369",NA,NA,NA,NA,NA
"4247","WBGene00012370",NA,NA,NA,NA,NA
"4248","WBGene00012375",NA,NA,NA,NA,NA
"4249","WBGene00012376",NA,NA,NA,NA,NA
"4250","WBGene00012382",NA,NA,NA,NA,NA
"4251","WBGene00012383",NA,NA,NA,NA,NA
"4252","WBGene00012385",NA,NA,NA,NA,NA
"4253","WBGene00012386",NA,NA,NA,NA,NA
"4254","WBGene00012387",NA,NA,NA,NA,NA
"4255","WBGene00012389",NA,NA,NA,NA,NA
"4256","WBGene00012390",NA,NA,NA,NA,NA
"4257","WBGene00012393",NA,NA,NA,NA,NA
"4258","WBGene00012395",NA,NA,NA,NA,NA
"4259","WBGene00012420",NA,NA,NA,NA,NA
"4260","WBGene00012421",NA,NA,NA,NA,NA
"4261","WBGene00012423",NA,NA,NA,NA,NA
"4262","WBGene00012424",NA,NA,NA,NA,NA
"4263","WBGene00012428",NA,NA,NA,NA,NA
"4264","WBGene00012431",NA,NA,NA,NA,NA
"4265","WBGene00012434",NA,NA,NA,NA,NA
"4266","WBGene00012435",NA,NA,NA,NA,NA
"4267","WBGene00012443",NA,NA,NA,NA,NA
"4268","WBGene00012444",NA,NA,NA,NA,NA
"4269","WBGene00012452",NA,NA,NA,NA,NA
"4270","WBGene00012458",NA,NA,NA,NA,NA
"4271","WBGene00012459",NA,NA,NA,NA,NA
"4272","WBGene00012463",NA,NA,NA,NA,NA
"4273","WBGene00012465",NA,NA,NA,NA,NA
"4274","WBGene00012466",NA,NA,NA,NA,NA
"4275","WBGene00012468",NA,NA,NA,NA,NA
"4276","WBGene00012469",NA,NA,NA,NA,NA
"4277","WBGene00012471",NA,NA,NA,NA,NA
"4278","WBGene00012472",NA,NA,NA,NA,NA
"4279","WBGene00012474",NA,NA,NA,NA,NA
"4280","WBGene00012476",NA,NA,NA,NA,NA
"4281","WBGene00012478",NA,NA,NA,NA,NA
"4282","WBGene00012479",NA,NA,NA,NA,NA
"4283","WBGene00012481",NA,NA,NA,NA,NA
"4284","WBGene00012483",NA,NA,NA,NA,NA
"4285","WBGene00012484",NA,NA,NA,NA,NA
"4286","WBGene00012496",NA,NA,NA,NA,NA
"4287","WBGene00012497",NA,NA,NA,NA,NA
"4288","WBGene00012512",NA,NA,NA,NA,NA
"4289","WBGene00012513",NA,NA,NA,NA,NA
"4290","WBGene00012514",NA,NA,NA,NA,NA
"4291","WBGene00012522",NA,NA,NA,NA,NA
"4292","WBGene00012524",NA,NA,NA,NA,NA
"4293","WBGene00012528",NA,NA,NA,NA,NA
"4294","WBGene00012530",NA,NA,NA,NA,NA
"4295","WBGene00012536",NA,NA,NA,NA,NA
"4296","WBGene00012538",NA,NA,NA,NA,NA
"4297","WBGene00012543",NA,NA,NA,NA,NA
"4298","WBGene00012544",NA,NA,NA,NA,NA
"4299","WBGene00012546",NA,NA,NA,NA,NA
"4300","WBGene00012548",NA,NA,NA,NA,NA
"4301","WBGene00012551",NA,NA,NA,NA,NA
"4302","WBGene00012553",NA,NA,NA,NA,NA
"4303","WBGene00012554",NA,NA,NA,NA,NA
"4304","WBGene00012555",NA,NA,NA,NA,NA
"4305","WBGene00012556",NA,NA,NA,NA,NA
"4306","WBGene00012557",NA,NA,NA,NA,NA
"4307","WBGene00012558",NA,NA,NA,NA,NA
"4308","WBGene00012559",NA,NA,NA,NA,NA
"4309","WBGene00012562",NA,NA,NA,NA,NA
"4310","WBGene00012576",NA,NA,NA,NA,NA
"4311","WBGene00012578",NA,NA,NA,NA,NA
"4312","WBGene00012584",NA,NA,NA,NA,NA
"4313","WBGene00012592",NA,NA,NA,NA,NA
"4314","WBGene00012598",NA,NA,NA,NA,NA
"4315","WBGene00012600",NA,NA,NA,NA,NA
"4316","WBGene00012602",NA,NA,NA,NA,NA
"4317","WBGene00012606",NA,NA,NA,NA,NA
"4318","WBGene00012608",NA,NA,NA,NA,NA
"4319","WBGene00012615",NA,NA,NA,NA,NA
"4320","WBGene00012624",NA,NA,NA,NA,NA
"4321","WBGene00012641",NA,NA,NA,NA,NA
"4322","WBGene00012643",NA,NA,NA,NA,NA
"4323","WBGene00012644",NA,NA,NA,NA,NA
"4324","WBGene00012645",NA,NA,NA,NA,NA
"4325","WBGene00012646",NA,NA,NA,NA,NA
"4326","WBGene00012650",NA,NA,NA,NA,NA
"4327","WBGene00012651",NA,NA,NA,NA,NA
"4328","WBGene00012652",NA,NA,NA,NA,NA
"4329","WBGene00012657",NA,NA,NA,NA,NA
"4330","WBGene00012658",NA,NA,NA,NA,NA
"4331","WBGene00012659",NA,NA,NA,NA,NA
"4332","WBGene00012660",NA,NA,NA,NA,NA
"4333","WBGene00012662",NA,NA,NA,NA,NA
"4334","WBGene00012663",NA,NA,NA,NA,NA
"4335","WBGene00012664",NA,NA,NA,NA,NA
"4336","WBGene00012665",NA,NA,NA,NA,NA
"4337","WBGene00012666",NA,NA,NA,NA,NA
"4338","WBGene00012668",NA,NA,NA,NA,NA
"4339","WBGene00012674",NA,NA,NA,NA,NA
"4340","WBGene00012675",NA,NA,NA,NA,NA
"4341","WBGene00012676",NA,NA,NA,NA,NA
"4342","WBGene00012692",NA,NA,NA,NA,NA
"4343","WBGene00012693",NA,NA,NA,NA,NA
"4344","WBGene00012694",NA,NA,NA,NA,NA
"4345","WBGene00012695",NA,NA,NA,NA,NA
"4346","WBGene00012696",NA,NA,NA,NA,NA
"4347","WBGene00012697",NA,NA,NA,NA,NA
"4348","WBGene00012700",NA,NA,NA,NA,NA
"4349","WBGene00012710",NA,NA,NA,NA,NA
"4350","WBGene00012712",NA,NA,NA,NA,NA
"4351","WBGene00012713",NA,NA,NA,NA,NA
"4352","WBGene00012714",NA,NA,NA,NA,NA
"4353","WBGene00012715",NA,NA,NA,NA,NA
"4354","WBGene00012717",NA,NA,NA,NA,NA
"4355","WBGene00012718",NA,NA,NA,NA,NA
"4356","WBGene00012719",NA,NA,NA,NA,NA
"4357","WBGene00012722",NA,NA,NA,NA,NA
"4358","WBGene00012730",NA,NA,NA,NA,NA
"4359","WBGene00012732",NA,NA,NA,NA,NA
"4360","WBGene00012733",NA,NA,NA,NA,NA
"4361","WBGene00012734",NA,NA,NA,NA,NA
"4362","WBGene00012735",NA,NA,NA,NA,NA
"4363","WBGene00012738",NA,NA,NA,NA,NA
"4364","WBGene00012739",NA,NA,NA,NA,NA
"4365","WBGene00012740",NA,NA,NA,NA,NA
"4366","WBGene00012756",NA,NA,NA,NA,NA
"4367","WBGene00012759",NA,NA,NA,NA,NA
"4368","WBGene00012762",NA,NA,NA,NA,NA
"4369","WBGene00012765",NA,NA,NA,NA,NA
"4370","WBGene00012766",NA,NA,NA,NA,NA
"4371","WBGene00012767",NA,NA,NA,NA,NA
"4372","WBGene00012768",NA,NA,NA,NA,NA
"4373","WBGene00012769",NA,NA,NA,NA,NA
"4374","WBGene00012794",NA,NA,NA,NA,NA
"4375","WBGene00012802",NA,NA,NA,NA,NA
"4376","WBGene00012803",NA,NA,NA,NA,NA
"4377","WBGene00012804",NA,NA,NA,NA,NA
"4378","WBGene00012807",NA,NA,NA,NA,NA
"4379","WBGene00012811",NA,NA,NA,NA,NA
"4380","WBGene00012812",NA,NA,NA,NA,NA
"4381","WBGene00012813",NA,NA,NA,NA,NA
"4382","WBGene00012821",NA,NA,NA,NA,NA
"4383","WBGene00012825",NA,NA,NA,NA,NA
"4384","WBGene00012828",NA,NA,NA,NA,NA
"4385","WBGene00012829",NA,NA,NA,NA,NA
"4386","WBGene00012830",NA,NA,NA,NA,NA
"4387","WBGene00012835",NA,NA,NA,NA,NA
"4388","WBGene00012839",NA,NA,NA,NA,NA
"4389","WBGene00012850",NA,NA,NA,NA,NA
"4390","WBGene00012853",NA,NA,NA,NA,NA
"4391","WBGene00012854",NA,NA,NA,NA,NA
"4392","WBGene00012857",NA,NA,NA,NA,NA
"4393","WBGene00012858",NA,NA,NA,NA,NA
"4394","WBGene00012860",NA,NA,NA,NA,NA
"4395","WBGene00012861",NA,NA,NA,NA,NA
"4396","WBGene00012867",NA,NA,NA,NA,NA
"4397","WBGene00012868",NA,NA,NA,NA,NA
"4398","WBGene00012869",NA,NA,NA,NA,NA
"4399","WBGene00012875",NA,NA,NA,NA,NA
"4400","WBGene00012879",NA,NA,NA,NA,NA
"4401","WBGene00012885",NA,NA,NA,NA,NA
"4402","WBGene00012887",NA,NA,NA,NA,NA
"4403","WBGene00012888",NA,NA,NA,NA,NA
"4404","WBGene00012890",NA,NA,NA,NA,NA
"4405","WBGene00012891",NA,NA,NA,NA,NA
"4406","WBGene00012894",NA,NA,NA,NA,NA
"4407","WBGene00012895",NA,NA,NA,NA,NA
"4408","WBGene00012896",NA,NA,NA,NA,NA
"4409","WBGene00012897",NA,NA,NA,NA,NA
"4410","WBGene00012901",NA,NA,NA,NA,NA
"4411","WBGene00012903",NA,NA,NA,NA,NA
"4412","WBGene00012904",NA,NA,NA,NA,NA
"4413","WBGene00012906",NA,NA,NA,NA,NA
"4414","WBGene00012907",NA,NA,NA,NA,NA
"4415","WBGene00012908",NA,NA,NA,NA,NA
"4416","WBGene00012909",NA,NA,NA,NA,NA
"4417","WBGene00012926",NA,NA,NA,NA,NA
"4418","WBGene00012927",NA,NA,NA,NA,NA
"4419","WBGene00012928",NA,NA,NA,NA,NA
"4420","WBGene00012929",NA,NA,NA,NA,NA
"4421","WBGene00012930",NA,NA,NA,NA,NA
"4422","WBGene00012931",NA,NA,NA,NA,NA
"4423","WBGene00012932",NA,NA,NA,NA,NA
"4424","WBGene00012934",NA,NA,NA,NA,NA
"4425","WBGene00012936",NA,NA,NA,NA,NA
"4426","WBGene00012937",NA,NA,NA,NA,NA
"4427","WBGene00012942",NA,NA,NA,NA,NA
"4428","WBGene00012943",NA,NA,NA,NA,NA
"4429","WBGene00012950",NA,NA,NA,NA,NA
"4430","WBGene00012951",NA,NA,NA,NA,NA
"4431","WBGene00012960",NA,NA,NA,NA,NA
"4432","WBGene00012964",NA,NA,NA,NA,NA
"4433","WBGene00012966",NA,NA,NA,NA,NA
"4434","WBGene00012971",NA,NA,NA,NA,NA
"4435","WBGene00012972",NA,NA,NA,NA,NA
"4436","WBGene00012973",NA,NA,NA,NA,NA
"4437","WBGene00012977",NA,NA,NA,NA,NA
"4438","WBGene00012978",NA,NA,NA,NA,NA
"4439","WBGene00012980",NA,NA,NA,NA,NA
"4440","WBGene00012982",NA,NA,NA,NA,NA
"4441","WBGene00012983",NA,NA,NA,NA,NA
"4442","WBGene00012984",NA,NA,NA,NA,NA
"4443","WBGene00012987",NA,NA,NA,NA,NA
"4444","WBGene00012988",NA,NA,NA,NA,NA
"4445","WBGene00012990",NA,NA,NA,NA,NA
"4446","WBGene00012992",NA,NA,NA,NA,NA
"4447","WBGene00012994",NA,NA,NA,NA,NA
"4448","WBGene00012995",NA,NA,NA,NA,NA
"4449","WBGene00012996",NA,NA,NA,NA,NA
"4450","WBGene00012998",NA,NA,NA,NA,NA
"4451","WBGene00012999",NA,NA,NA,NA,NA
"4452","WBGene00013000",NA,NA,NA,NA,NA
"4453","WBGene00013001",NA,NA,NA,NA,NA
"4454","WBGene00013002",NA,NA,NA,NA,NA
"4455","WBGene00013004",NA,NA,NA,NA,NA
"4456","WBGene00013011",NA,NA,NA,NA,NA
"4457","WBGene00013014",NA,NA,NA,NA,NA
"4458","WBGene00013015",NA,NA,NA,NA,NA
"4459","WBGene00013017",NA,NA,NA,NA,NA
"4460","WBGene00013018",NA,NA,NA,NA,NA
"4461","WBGene00013019",NA,NA,NA,NA,NA
"4462","WBGene00013020",NA,NA,NA,NA,NA
"4463","WBGene00013021",NA,NA,NA,NA,NA
"4464","WBGene00013024",NA,NA,NA,NA,NA
"4465","WBGene00013025",NA,NA,NA,NA,NA
"4466","WBGene00013029",NA,NA,NA,NA,NA
"4467","WBGene00013030",NA,NA,NA,NA,NA
"4468","WBGene00013034",NA,NA,NA,NA,NA
"4469","WBGene00013038",NA,NA,NA,NA,NA
"4470","WBGene00013039",NA,NA,NA,NA,NA
"4471","WBGene00013040",NA,NA,NA,NA,NA
"4472","WBGene00013074",NA,NA,NA,NA,NA
"4473","WBGene00013077",NA,NA,NA,NA,NA
"4474","WBGene00013078",NA,NA,NA,NA,NA
"4475","WBGene00013079",NA,NA,NA,NA,NA
"4476","WBGene00013081",NA,NA,NA,NA,NA
"4477","WBGene00013082",NA,NA,NA,NA,NA
"4478","WBGene00013093",NA,NA,NA,NA,NA
"4479","WBGene00013094",NA,NA,NA,NA,NA
"4480","WBGene00013095",NA,NA,NA,NA,NA
"4481","WBGene00013096",NA,NA,NA,NA,NA
"4482","WBGene00013106",NA,NA,NA,NA,NA
"4483","WBGene00013109",NA,NA,NA,NA,NA
"4484","WBGene00013111",NA,NA,NA,NA,NA
"4485","WBGene00013122",NA,NA,NA,NA,NA
"4486","WBGene00013123",NA,NA,NA,NA,NA
"4487","WBGene00013124",NA,NA,NA,NA,NA
"4488","WBGene00013127",NA,NA,NA,NA,NA
"4489","WBGene00013128",NA,NA,NA,NA,NA
"4490","WBGene00013129",NA,NA,NA,NA,NA
"4491","WBGene00013131",NA,NA,NA,NA,NA
"4492","WBGene00013132",NA,NA,NA,NA,NA
"4493","WBGene00013135",NA,NA,NA,NA,NA
"4494","WBGene00013137",NA,NA,NA,NA,NA
"4495","WBGene00013139",NA,NA,NA,NA,NA
"4496","WBGene00013140",NA,NA,NA,NA,NA
"4497","WBGene00013143",NA,NA,NA,NA,NA
"4498","WBGene00013144",NA,NA,NA,NA,NA
"4499","WBGene00013150",NA,NA,NA,NA,NA
"4500","WBGene00013151",NA,NA,NA,NA,NA
"4501","WBGene00013156",NA,NA,NA,NA,NA
"4502","WBGene00013160",NA,NA,NA,NA,NA
"4503","WBGene00013161",NA,NA,NA,NA,NA
"4504","WBGene00013164",NA,NA,NA,NA,NA
"4505","WBGene00013167",NA,NA,NA,NA,NA
"4506","WBGene00013168",NA,NA,NA,NA,NA
"4507","WBGene00013176",NA,NA,NA,NA,NA
"4508","WBGene00013177",NA,NA,NA,NA,NA
"4509","WBGene00013178",NA,NA,NA,NA,NA
"4510","WBGene00013181",NA,NA,NA,NA,NA
"4511","WBGene00013188",NA,NA,NA,NA,NA
"4512","WBGene00013189",NA,NA,NA,NA,NA
"4513","WBGene00013193",NA,NA,NA,NA,NA
"4514","WBGene00013196",NA,NA,NA,NA,NA
"4515","WBGene00013200",NA,NA,NA,NA,NA
"4516","WBGene00013201",NA,NA,NA,NA,NA
"4517","WBGene00013202",NA,NA,NA,NA,NA
"4518","WBGene00013208",NA,NA,NA,NA,NA
"4519","WBGene00013209",NA,NA,NA,NA,NA
"4520","WBGene00013210",NA,NA,NA,NA,NA
"4521","WBGene00013211",NA,NA,NA,NA,NA
"4522","WBGene00013212",NA,NA,NA,NA,NA
"4523","WBGene00013213",NA,NA,NA,NA,NA
"4524","WBGene00013214",NA,NA,NA,NA,NA
"4525","WBGene00013216",NA,NA,NA,NA,NA
"4526","WBGene00013217",NA,NA,NA,NA,NA
"4527","WBGene00013219",NA,NA,NA,NA,NA
"4528","WBGene00013223",NA,NA,NA,NA,NA
"4529","WBGene00013224",NA,NA,NA,NA,NA
"4530","WBGene00013225",NA,NA,NA,NA,NA
"4531","WBGene00013228",NA,NA,NA,NA,NA
"4532","WBGene00013231",NA,NA,NA,NA,NA
"4533","WBGene00013232",NA,NA,NA,NA,NA
"4534","WBGene00013235",NA,NA,NA,NA,NA
"4535","WBGene00013236",NA,NA,NA,NA,NA
"4536","WBGene00013237",NA,NA,NA,NA,NA
"4537","WBGene00013238",NA,NA,NA,NA,NA
"4538","WBGene00013239",NA,NA,NA,NA,NA
"4539","WBGene00013240",NA,NA,NA,NA,NA
"4540","WBGene00013241",NA,NA,NA,NA,NA
"4541","WBGene00013242",NA,NA,NA,NA,NA
"4542","WBGene00013243",NA,NA,NA,NA,NA
"4543","WBGene00013253",NA,NA,NA,NA,NA
"4544","WBGene00013255",NA,NA,NA,NA,NA
"4545","WBGene00013256",NA,NA,NA,NA,NA
"4546","WBGene00013259",NA,NA,NA,NA,NA
"4547","WBGene00013260",NA,NA,NA,NA,NA
"4548","WBGene00013263",NA,NA,NA,NA,NA
"4549","WBGene00013265",NA,NA,NA,NA,NA
"4550","WBGene00013266",NA,NA,NA,NA,NA
"4551","WBGene00013267",NA,NA,NA,NA,NA
"4552","WBGene00013268",NA,NA,NA,NA,NA
"4553","WBGene00013269",NA,NA,NA,NA,NA
"4554","WBGene00013270",NA,NA,NA,NA,NA
"4555","WBGene00013273",NA,NA,NA,NA,NA
"4556","WBGene00013275",NA,NA,NA,NA,NA
"4557","WBGene00013289",NA,NA,NA,NA,NA
"4558","WBGene00013295",NA,NA,NA,NA,NA
"4559","WBGene00013297",NA,NA,NA,NA,NA
"4560","WBGene00013301",NA,NA,NA,NA,NA
"4561","WBGene00013302",NA,NA,NA,NA,NA
"4562","WBGene00013307",NA,NA,NA,NA,NA
"4563","WBGene00013308",NA,NA,NA,NA,NA
"4564","WBGene00013311",NA,NA,NA,NA,NA
"4565","WBGene00013317",NA,NA,NA,NA,NA
"4566","WBGene00013323",NA,NA,NA,NA,NA
"4567","WBGene00013324",NA,NA,NA,NA,NA
"4568","WBGene00013325",NA,NA,NA,NA,NA
"4569","WBGene00013329",NA,NA,NA,NA,NA
"4570","WBGene00013332",NA,NA,NA,NA,NA
"4571","WBGene00013339",NA,NA,NA,NA,NA
"4572","WBGene00013340",NA,NA,NA,NA,NA
"4573","WBGene00013343",NA,NA,NA,NA,NA
"4574","WBGene00013344",NA,NA,NA,NA,NA
"4575","WBGene00013345",NA,NA,NA,NA,NA
"4576","WBGene00013347",NA,NA,NA,NA,NA
"4577","WBGene00013350",NA,NA,NA,NA,NA
"4578","WBGene00013354",NA,NA,NA,NA,NA
"4579","WBGene00013355",NA,NA,NA,NA,NA
"4580","WBGene00013358",NA,NA,NA,NA,NA
"4581","WBGene00013359",NA,NA,NA,NA,NA
"4582","WBGene00013360",NA,NA,NA,NA,NA
"4583","WBGene00013361",NA,NA,NA,NA,NA
"4584","WBGene00013362",NA,NA,NA,NA,NA
"4585","WBGene00013365",NA,NA,NA,NA,NA
"4586","WBGene00013366",NA,NA,NA,NA,NA
"4587","WBGene00013373",NA,NA,NA,NA,NA
"4588","WBGene00013376",NA,NA,NA,NA,NA
"4589","WBGene00013378",NA,NA,NA,NA,NA
"4590","WBGene00013379",NA,NA,NA,NA,NA
"4591","WBGene00013380",NA,NA,NA,NA,NA
"4592","WBGene00013381",NA,NA,NA,NA,NA
"4593","WBGene00013382",NA,NA,NA,NA,NA
"4594","WBGene00013391",NA,NA,NA,NA,NA
"4595","WBGene00013392",NA,NA,NA,NA,NA
"4596","WBGene00013393",NA,NA,NA,NA,NA
"4597","WBGene00013394",NA,NA,NA,NA,NA
"4598","WBGene00013406",NA,NA,NA,NA,NA
"4599","WBGene00013407",NA,NA,NA,NA,NA
"4600","WBGene00013415",NA,NA,NA,NA,NA
"4601","WBGene00013418",NA,NA,NA,NA,NA
"4602","WBGene00013422",NA,NA,NA,NA,NA
"4603","WBGene00013426",NA,NA,NA,NA,NA
"4604","WBGene00013434",NA,NA,NA,NA,NA
"4605","WBGene00013435",NA,NA,NA,NA,NA
"4606","WBGene00013436",NA,NA,NA,NA,NA
"4607","WBGene00013441",NA,NA,NA,NA,NA
"4608","WBGene00013442",NA,NA,NA,NA,NA
"4609","WBGene00013446",NA,NA,NA,NA,NA
"4610","WBGene00013447",NA,NA,NA,NA,NA
"4611","WBGene00013448",NA,NA,NA,NA,NA
"4612","WBGene00013455",NA,NA,NA,NA,NA
"4613","WBGene00013460",NA,NA,NA,NA,NA
"4614","WBGene00013461",NA,NA,NA,NA,NA
"4615","WBGene00013462",NA,NA,NA,NA,NA
"4616","WBGene00013463",NA,NA,NA,NA,NA
"4617","WBGene00013464",NA,NA,NA,NA,NA
"4618","WBGene00013465",NA,NA,NA,NA,NA
"4619","WBGene00013473",NA,NA,NA,NA,NA
"4620","WBGene00013474",NA,NA,NA,NA,NA
"4621","WBGene00013477",NA,NA,NA,NA,NA
"4622","WBGene00013480",NA,NA,NA,NA,NA
"4623","WBGene00013481",NA,NA,NA,NA,NA
"4624","WBGene00013482",NA,NA,NA,NA,NA
"4625","WBGene00013489",NA,NA,NA,NA,NA
"4626","WBGene00013497",NA,NA,NA,NA,NA
"4627","WBGene00013506",NA,NA,NA,NA,NA
"4628","WBGene00013515",NA,NA,NA,NA,NA
"4629","WBGene00013522",NA,NA,NA,NA,NA
"4630","WBGene00013529",NA,NA,NA,NA,NA
"4631","WBGene00013530",NA,NA,NA,NA,NA
"4632","WBGene00013532",NA,NA,NA,NA,NA
"4633","WBGene00013538",NA,NA,NA,NA,NA
"4634","WBGene00013540",NA,NA,NA,NA,NA
"4635","WBGene00013542",NA,NA,NA,NA,NA
"4636","WBGene00013543",NA,NA,NA,NA,NA
"4637","WBGene00013544",NA,NA,NA,NA,NA
"4638","WBGene00013545",NA,NA,NA,NA,NA
"4639","WBGene00013549",NA,NA,NA,NA,NA
"4640","WBGene00013550",NA,NA,NA,NA,NA
"4641","WBGene00013552",NA,NA,NA,NA,NA
"4642","WBGene00013553",NA,NA,NA,NA,NA
"4643","WBGene00013557",NA,NA,NA,NA,NA
"4644","WBGene00013558",NA,NA,NA,NA,NA
"4645","WBGene00013560",NA,NA,NA,NA,NA
"4646","WBGene00013561",NA,NA,NA,NA,NA
"4647","WBGene00013567",NA,NA,NA,NA,NA
"4648","WBGene00013575",NA,NA,NA,NA,NA
"4649","WBGene00013576",NA,NA,NA,NA,NA
"4650","WBGene00013577",NA,NA,NA,NA,NA
"4651","WBGene00013579",NA,NA,NA,NA,NA
"4652","WBGene00013580",NA,NA,NA,NA,NA
"4653","WBGene00013587",NA,NA,NA,NA,NA
"4654","WBGene00013591",NA,NA,NA,NA,NA
"4655","WBGene00013593",NA,NA,NA,NA,NA
"4656","WBGene00013595",NA,NA,NA,NA,NA
"4657","WBGene00013596",NA,NA,NA,NA,NA
"4658","WBGene00013597",NA,NA,NA,NA,NA
"4659","WBGene00013598",NA,NA,NA,NA,NA
"4660","WBGene00013599",NA,NA,NA,NA,NA
"4661","WBGene00013601",NA,NA,NA,NA,NA
"4662","WBGene00013603",NA,NA,NA,NA,NA
"4663","WBGene00013604",NA,NA,NA,NA,NA
"4664","WBGene00013605",NA,NA,NA,NA,NA
"4665","WBGene00013606",NA,NA,NA,NA,NA
"4666","WBGene00013632",NA,NA,NA,NA,NA
"4667","WBGene00013633",NA,NA,NA,NA,NA
"4668","WBGene00013639",NA,NA,NA,NA,NA
"4669","WBGene00013647",NA,NA,NA,NA,NA
"4670","WBGene00013650",NA,NA,NA,NA,NA
"4671","WBGene00013658",NA,NA,NA,NA,NA
"4672","WBGene00013666",NA,NA,NA,NA,NA
"4673","WBGene00013667",NA,NA,NA,NA,NA
"4674","WBGene00013668",NA,NA,NA,NA,NA
"4675","WBGene00013670",NA,NA,NA,NA,NA
"4676","WBGene00013671",NA,NA,NA,NA,NA
"4677","WBGene00013674",NA,NA,NA,NA,NA
"4678","WBGene00013676",NA,NA,NA,NA,NA
"4679","WBGene00013677",NA,NA,NA,NA,NA
"4680","WBGene00013678",NA,NA,NA,NA,NA
"4681","WBGene00013679",NA,NA,NA,NA,NA
"4682","WBGene00013680",NA,NA,NA,NA,NA
"4683","WBGene00013682",NA,NA,NA,NA,NA
"4684","WBGene00013683",NA,NA,NA,NA,NA
"4685","WBGene00013687",NA,NA,NA,NA,NA
"4686","WBGene00013688",NA,NA,NA,NA,NA
"4687","WBGene00013689",NA,NA,NA,NA,NA
"4688","WBGene00013690",NA,NA,NA,NA,NA
"4689","WBGene00013691",NA,NA,NA,NA,NA
"4690","WBGene00013693",NA,NA,NA,NA,NA
"4691","WBGene00013694",NA,NA,NA,NA,NA
"4692","WBGene00013695",NA,NA,NA,NA,NA
"4693","WBGene00013696",NA,NA,NA,NA,NA
"4694","WBGene00013697",NA,NA,NA,NA,NA
"4695","WBGene00013701",NA,NA,NA,NA,NA
"4696","WBGene00013703",NA,NA,NA,NA,NA
"4697","WBGene00013704",NA,NA,NA,NA,NA
"4698","WBGene00013708",NA,NA,NA,NA,NA
"4699","WBGene00013709",NA,NA,NA,NA,NA
"4700","WBGene00013713",NA,NA,NA,NA,NA
"4701","WBGene00013717",NA,NA,NA,NA,NA
"4702","WBGene00013718",NA,NA,NA,NA,NA
"4703","WBGene00013719",NA,NA,NA,NA,NA
"4704","WBGene00013720",NA,NA,NA,NA,NA
"4705","WBGene00013723",NA,NA,NA,NA,NA
"4706","WBGene00013724",NA,NA,NA,NA,NA
"4707","WBGene00013725",NA,NA,NA,NA,NA
"4708","WBGene00013728",NA,NA,NA,NA,NA
"4709","WBGene00013729",NA,NA,NA,NA,NA
"4710","WBGene00013730",NA,NA,NA,NA,NA
"4711","WBGene00013732",NA,NA,NA,NA,NA
"4712","WBGene00013733",NA,NA,NA,NA,NA
"4713","WBGene00013734",NA,NA,NA,NA,NA
"4714","WBGene00013735",NA,NA,NA,NA,NA
"4715","WBGene00013736",NA,NA,NA,NA,NA
"4716","WBGene00013737",NA,NA,NA,NA,NA
"4717","WBGene00013738",NA,NA,NA,NA,NA
"4718","WBGene00013739",NA,NA,NA,NA,NA
"4719","WBGene00013740",NA,NA,NA,NA,NA
"4720","WBGene00013742",NA,NA,NA,NA,NA
"4721","WBGene00013746",NA,NA,NA,NA,NA
"4722","WBGene00013752",NA,NA,NA,NA,NA
"4723","WBGene00013765",NA,NA,NA,NA,NA
"4724","WBGene00013766",NA,NA,NA,NA,NA
"4725","WBGene00013768",NA,NA,NA,NA,NA
"4726","WBGene00013789",NA,NA,NA,NA,NA
"4727","WBGene00013790",NA,NA,NA,NA,NA
"4728","WBGene00013803",NA,NA,NA,NA,NA
"4729","WBGene00013804",NA,NA,NA,NA,NA
"4730","WBGene00013805",NA,NA,NA,NA,NA
"4731","WBGene00013806",NA,NA,NA,NA,NA
"4732","WBGene00013807",NA,NA,NA,NA,NA
"4733","WBGene00013808",NA,NA,NA,NA,NA
"4734","WBGene00013819",NA,NA,NA,NA,NA
"4735","WBGene00013845",NA,NA,NA,NA,NA
"4736","WBGene00013847",NA,NA,NA,NA,NA
"4737","WBGene00013851",NA,NA,NA,NA,NA
"4738","WBGene00013853",NA,NA,NA,NA,NA
"4739","WBGene00013857",NA,NA,NA,NA,NA
"4740","WBGene00013858",NA,NA,NA,NA,NA
"4741","WBGene00013859",NA,NA,NA,NA,NA
"4742","WBGene00013860",NA,NA,NA,NA,NA
"4743","WBGene00013863",NA,NA,NA,NA,NA
"4744","WBGene00013866",NA,NA,NA,NA,NA
"4745","WBGene00013867",NA,NA,NA,NA,NA
"4746","WBGene00013869",NA,NA,NA,NA,NA
"4747","WBGene00013870",NA,NA,NA,NA,NA
"4748","WBGene00013872",NA,NA,NA,NA,NA
"4749","WBGene00013876",NA,NA,NA,NA,NA
"4750","WBGene00013877",NA,NA,NA,NA,NA
"4751","WBGene00013878",NA,NA,NA,NA,NA
"4752","WBGene00013880",NA,NA,NA,NA,NA
"4753","WBGene00013881",NA,NA,NA,NA,NA
"4754","WBGene00013882",NA,NA,NA,NA,NA
"4755","WBGene00013884",NA,NA,NA,NA,NA
"4756","WBGene00013885",NA,NA,NA,NA,NA
